filename,width,height,class,xmin,ymin,xmax,ymax
3935d2ce-2d27-45ec-ab50-a53df9d30fa2___RS_Early.B 7437.JPG,256,256,Potato___Early_blight,16,19,227,244
3a00204c-5e53-4e5d-95a6-f8819031744e___RS_HL 5420.JPG,256,256,healthy,13,18,243,238
3a0033d6-2efc-4926-a9eb-3969d815d630___RS_LB 5144.JPG,256,256,Potato___Late_blight,4,20,246,245
3a1dbeee-089c-43f0-8f51-a92d3687a515___RS_HL 1754.JPG,256,256,healthy,6,16,237,233
3a8429cf-f8a7-4f64-a435-ec4f1ad692c7___RS_Early.B 8990.JPG,256,256,Potato___Early_blight,20,13,233,253
3a728bc7-b08d-4a11-bb49-b25d803c3336___RS_LB 4074.JPG,256,256,Potato___Late_blight,20,26,234,243
3a314933-9e92-4c90-acc2-656a04c591e7___RS_Early.B 8906.JPG,256,256,Potato___Early_blight,11,10,243,216
3a97c74a-3d6e-4cd9-86e0-10a8e716e7b5___RS_Early.B 8422.JPG,256,256,Potato___Early_blight,18,19,241,216
3ab17a89-2e50-49c2-bb75-518369da98c1___RS_Early.B 8636.JPG,256,256,Potato___Early_blight,8,9,246,237
3aea17a1-9413-4312-bcf2-e9aadb7371ab___RS_Early.B 8237.JPG,256,256,Potato___Early_blight,13,17,226,247
3ab92984-3126-4154-9bfd-f2c8c9fd670e___RS_Early.B 7440.JPG,256,256,Potato___Early_blight,23,13,228,241
3b1e3161-b02e-4aa0-a490-8a50c242d10e___RS_Early.B 8553.JPG,256,256,Potato___Early_blight,17,45,248,226
3b090cee-ba51-44c2-9cc6-4581db95070e___RS_Early.B 7789.JPG,256,256,Potato___Early_blight,32,14,193,225
3b241fa8-12f2-4c80-afe2-0a4cdc8f34a1___RS_LB 5138.JPG,256,256,Potato___Late_blight,9,11,242,240
3c20c90a-788c-4d06-acdb-107f695d901b___RS_LB 4856.JPG,256,256,Potato___Late_blight,24,16,245,248
3c0d6888-c7e1-4cf8-9c25-9a0b8c62ba72___RS_HL 1780.JPG,256,256,healthy,14,10,249,248
3bf3bb26-3cbd-46f2-a9ba-c86700edafcb___RS_Early.B 7599.JPG,256,256,Potato___Early_blight,30,18,245,228
3c3a9c2c-3387-4666-9f42-4d14142e9500___RS_Early.B 8499.JPG,256,256,Potato___Early_blight,14,28,210,232
3c5e5bd4-e805-44b4-a030-51ee6bb1cef6___RS_LB 4139.JPG,256,256,Potato___Late_blight,21,14,232,256
3d4b41e8-18f8-400a-a961-82731c6ac4d5___RS_LB 5157.JPG,256,256,Potato___Late_blight,5,4,238,241
3cfeea97-88e1-42e6-b760-0fa125613e9c___RS_LB 4406.JPG,256,256,Potato___Late_blight,29,25,225,233
3d3c01e1-8cde-4c0f-9468-67dd287a2dc0___RS_Early.B 7761.JPG,256,256,Potato___Early_blight,15,17,228,234
3d4ddc33-b13b-4f7e-8689-1cf82532ef8e___RS_LB 3162.JPG,256,256,Potato___Late_blight,33,11,217,237
3d544e81-b7f3-4853-bb65-c78b125d1a6a___RS_LB 3238.JPG,256,256,Potato___Late_blight,28,13,232,250
3db185d7-7c05-42f9-b508-7a3883e50660___RS_Early.B 7011.JPG,256,256,Potato___Early_blight,13,17,234,240
3e7543bc-4792-4b65-afd9-f9ccd52b7319___RS_Early.B 8571.JPG,256,256,Potato___Early_blight,9,11,242,253
3de47a70-4a74-462f-8b56-2088507be4ef___RS_Early.B 8832.JPG,256,256,Potato___Early_blight,22,7,238,234
3e81c41f-5b6b-4458-8aa8-6a544a8e678c___RS_LB 4963.JPG,256,256,Potato___Late_blight,33,11,240,245
3e379b4f-29dd-4f14-86e6-11fa37cf3ae9___RS_LB 4789.JPG,256,256,Potato___Late_blight,11,14,245,234
3edf7c3f-73e0-439c-870d-76cfd7c3bc45___RS_HL 1859.JPG,256,256,healthy,18,12,249,240
3f0fd699-1ce7-437e-a899-662a51d59974___RS_LB 2904.JPG,256,256,Potato___Late_blight,13,10,242,239
3ef2279b-2fda-463a-b007-e2a93ff977f0___RS_Early.B 7235.JPG,256,256,Potato___Early_blight,6,15,246,239
3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B 8027.JPG,256,256,Potato___Early_blight,11,17,240,234
3ebc2af4-fe74-4918-b46f-09ec268884ef___RS_Early.B 7856.JPG,256,256,Potato___Early_blight,14,12,240,226
3f2d7c62-8d58-4a40-9df4-0ab3497b13b9___RS_LB 4487.JPG,256,256,Potato___Late_blight,24,30,250,242
3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB 2730.JPG,256,256,Potato___Late_blight,28,17,232,237
3f30c40f-105b-4ce7-a376-d2e6f4681e3b___RS_LB 4921.JPG,256,256,Potato___Late_blight,14,8,236,236
3f369e63-81eb-4194-a145-df9ed91abc5d___RS_HL 1745.JPG,256,256,healthy,20,37,241,237
3f3bd8d4-82d4-456c-a3fc-068a63710d52___RS_LB 4971.JPG,256,256,Potato___Late_blight,51,15,245,230
3f6bce87-fb66-44fb-8e76-e282af4869b9___RS_LB 3013.JPG,256,256,Potato___Late_blight,18,14,247,243
3f624c56-6bd1-4e7e-8fcd-d6b4480abe12___RS_LB 5215.JPG,256,256,Potato___Late_blight,22,10,239,244
3f7f719f-9849-47c5-8f79-0384a64f8e8f___RS_LB 2862.JPG,256,256,Potato___Late_blight,17,23,235,236
3f6db123-4a6e-4b8a-9b26-954ccf29cc3c___RS_LB 4695.JPG,256,256,Potato___Late_blight,37,16,224,256
3fb9fd25-3f61-4983-8342-2abb34d1b010___RS_Early.B 7920.JPG,256,256,Potato___Early_blight,13,1,245,239
403aa255-393c-43b4-8f68-f68efbf4f5df___RS_Early.B 8544.JPG,256,256,Potato___Early_blight,16,10,234,245
4019e40b-0175-462a-b6bb-228cf42c1a65___RS_Early.B 8256.JPG,256,256,Potato___Early_blight,16,7,238,225
40285dce-33de-4a59-82f4-2eb1d6d38469___RS_LB 4929.JPG,256,256,Potato___Late_blight,10,21,229,245
4043044d-1e8d-4861-9152-99660fdffa9e___RS_LB 4438.JPG,256,256,Potato___Late_blight,18,25,252,225
40d1ccba-b047-4f89-b469-af79bc233524___RS_Early.B 7006.JPG,256,256,Potato___Early_blight,35,21,219,241
410cba02-24db-487a-a30c-fc7cefba924b___RS_LB 2571.JPG,256,256,Potato___Late_blight,23,23,224,240
4138df1f-b8f7-429f-9e95-a627f6aba912___RS_Early.B 7667.JPG,256,256,Potato___Early_blight,46,17,242,239
413bc2e9-eb2a-48fd-ba65-48b5121fd85c___RS_HL 4200.JPG,256,256,healthy,18,5,245,256
415ac4a2-8f16-4052-880e-1e1f208965f0___RS_HL 1884.JPG,256,256,healthy,19,4,237,243
414f6249-9f78-4af5-9593-9d5a7e7d979f___RS_HL 1918.JPG,256,256,healthy,21,12,226,234
419611a4-5597-43d6-ae92-c3c09bc549d7___RS_Early.B 7182.JPG,256,256,Potato___Early_blight,37,10,229,227
418e398c-d710-4682-af82-82f1e8822311___RS_LB 5218.JPG,256,256,Potato___Late_blight,7,32,227,235
41cc6e70-9745-413d-b13d-c4775bcdfa7c___RS_Early.B 7610.JPG,256,256,Potato___Early_blight,15,20,230,237
41e3b4c0-7aec-4d49-a84c-f37ed2637407___RS_LB 4377.JPG,256,256,Potato___Late_blight,27,32,227,248
41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B 6985.JPG,256,256,Potato___Early_blight,25,17,230,253
41eccd84-6a67-4b04-ae69-59c1bcf17728___RS_Early.B 7964.JPG,256,256,Potato___Early_blight,12,5,241,243
420b4d84-d621-4a64-a8bd-30042f1a6609___RS_LB 2778.JPG,256,256,Potato___Late_blight,19,14,229,233
41f4502c-34aa-45a5-b593-7191f7a62f96___RS_Early.B 8774.JPG,256,256,Potato___Early_blight,6,5,239,245
42148e3c-34d6-484e-a4b8-8dc037667a4c___RS_Early.B 8235.JPG,256,256,Potato___Early_blight,14,2,246,243
4215b9d5-c554-4249-80e1-aeaf2106e966___RS_LB 2977.JPG,256,256,Potato___Late_blight,14,16,244,237
422fa1a6-d0f7-4634-9233-0d002ff139ae___RS_Early.B 7218.JPG,256,256,Potato___Early_blight,20,22,218,229
4217355a-471b-4045-9199-55003f2c9b99___RS_Early.B 7469.JPG,256,256,Potato___Early_blight,12,14,246,239
42451eb3-fb45-4b9a-8dd3-c9b9aa3a29c8___RS_LB 4340.JPG,256,256,Potato___Late_blight,12,14,249,242
426aeefb-981d-4436-9f92-0fe230bb65fe___RS_Early.B 6977.JPG,256,256,Potato___Early_blight,13,30,240,202
425e5f26-56b0-404d-b537-dc3353ecee09___RS_Early.B 7058.JPG,256,256,Potato___Early_blight,45,12,227,224
42b19bb3-68b6-4c46-a626-f7480718360a___RS_LB 4686.JPG,256,256,Potato___Late_blight,39,17,205,240
42bc0da9-199f-428f-854c-a9b05c57aa75___RS_LB 2770.JPG,256,256,Potato___Late_blight,21,10,243,239
42cd0719-199a-40a8-aaa0-228bb80e1832___RS_LB 4440.JPG,256,256,Potato___Late_blight,37,22,218,243
4324e62b-d7e0-4caa-a417-5eb3dd8712ee___RS_LB 5452.JPG,256,256,Potato___Late_blight,16,15,242,245
430b0d0d-c0aa-4e5b-9826-34251466f735___RS_LB 4718.JPG,256,256,Potato___Late_blight,8,26,241,246
43396f0d-f05b-4dce-a209-9edcbd62d39c___RS_LB 4407.JPG,256,256,Potato___Late_blight,21,15,245,224
432f1b02-9493-4cf1-8ef7-a40f817e43ff___RS_Early.B 8497.JPG,256,256,Potato___Early_blight,15,23,237,239
4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183.JPG,256,256,Potato___Late_blight,20,24,235,237
434ccb1f-7a21-47f4-96b5-3e87bf5fe2a2___RS_Early.B 6760.JPG,256,256,Potato___Early_blight,34,10,234,236
4358aa91-bce4-4788-a39f-1e1e4810bd51___RS_LB 3047.JPG,256,256,Potato___Late_blight,32,13,242,242
437640c6-1680-4d1b-aa0b-c1dd52aa13a5___RS_LB 4926.JPG,256,256,Potato___Late_blight,32,20,229,239
438176fc-2e4a-45d1-9014-3eb2391c5832___RS_Early.B 8147.JPG,256,256,Potato___Early_blight,19,15,235,223
43ddad18-d70a-49d3-97d6-9a5f82ddeecd___RS_Early.B 9069.JPG,256,256,Potato___Early_blight,16,15,230,230
43af6366-6c6a-408c-a10d-a4bad9428a19___RS_Early.B 7595.JPG,256,256,Potato___Early_blight,17,11,237,228
43dde1e0-8c73-45af-8fbf-d500e450a154___RS_LB 3270.JPG,256,256,Potato___Late_blight,14,10,245,236
43fd6ace-3712-494a-9aba-de5482d22561___RS_HL 1968.JPG,256,256,healthy,8,13,248,253
44112cb9-7423-4983-bb9a-cb32e3ea9ac3___RS_LB 2793.JPG,256,256,Potato___Late_blight,21,11,238,244
440adc9e-3f21-4373-ab9a-ed003c3588f3___RS_LB 4152.JPG,256,256,Potato___Late_blight,32,26,250,234
44722935-fb60-4ecf-8503-f8258aa4e3e7___RS_LB 3225.JPG,256,256,Potato___Late_blight,17,15,228,238
447c4811-7ed2-4576-81b4-2f67c8993db7___RS_LB 4137.JPG,256,256,Potato___Late_blight,12,20,256,243
450b4a32-39ae-4daa-aeb6-87559afb0b42___RS_Early.B 9202.JPG,256,256,Potato___Early_blight,27,21,233,240
45ecd7ac-7db9-49bf-b34d-ccd2e83123b0___RS_Early.B 6883.JPG,256,256,Potato___Early_blight,18,24,224,232
454203b9-0376-4db3-92ed-047545daa7c6___RS_Early.B 6953.JPG,256,256,Potato___Early_blight,11,10,240,242
456f2c6a-a8c8-4dac-9de1-73668e39cd01___RS_LB 3008.JPG,256,256,Potato___Late_blight,12,16,239,243
45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL 1946.JPG,256,256,healthy,15,15,241,237
465165a0-33c0-4593-8324-03513e71079d___RS_LB 4445.JPG,256,256,Potato___Late_blight,33,15,244,228
461f1af8-a71f-446d-b59c-b7f31dde1c74___RS_LB 2833.JPG,256,256,Potato___Late_blight,17,9,245,239
463e8a94-a7e6-4604-a29c-2187500b2318___RS_LB 4244.JPG,256,256,Potato___Late_blight,26,28,229,243
4664efe7-50ae-4a32-b818-2ec7f3881471___RS_LB 4478.JPG,256,256,Potato___Late_blight,29,10,207,237
465669d7-b75c-4aab-8ccc-af3566baf2e3___RS_LB 4985.JPG,256,256,Potato___Late_blight,19,15,211,236
46819687-0705-4628-8748-9cb356587f30___RS_Early.B 8421.JPG,256,256,Potato___Early_blight,29,25,224,223
467991cb-4b55-4b00-9b18-7ff5efdd7adf___RS_Early.B 7290.JPG,256,256,Potato___Early_blight,24,23,245,217
4699d1d8-f931-4b1c-8fd4-03a58350a86d___RS_Early.B 8972.JPG,256,256,Potato___Early_blight,27,26,224,236
468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG,256,256,healthy,20,9,223,255
468629f7-6ca2-4823-9a39-d42b4d92c4bb___RS_LB 5312.JPG,256,256,Potato___Late_blight,5,7,243,240
46dc77f0-be88-4887-b1f7-82adff9aaa39___RS_Early.B 7750.JPG,256,256,Potato___Early_blight,11,15,232,233
46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,256,256,healthy,14,19,234,250
471fd810-047d-4c87-933b-14c8b46d4b20___RS_LB 5450.JPG,256,256,Potato___Late_blight,11,4,244,243
4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG,256,256,Potato___Early_blight,23,22,214,229
477c3ef0-ab1e-44fb-852d-6b3ce74c93a2___RS_Early.B 7257.JPG,256,256,Potato___Early_blight,32,11,244,219
4857420e-b28e-4bb5-aa03-5e333cf27af0___RS_Early.B 6847.JPG,256,256,Potato___Early_blight,22,11,245,253
4849de96-2e26-4c8d-8944-bd9e8edee5d8___RS_Early.B 9196.JPG,256,256,Potato___Early_blight,16,24,245,246
48ed1384-b3c5-464d-bdc8-97b347d89a58___RS_Early.B 6744.JPG,256,256,Potato___Early_blight,36,8,212,249
489107b2-13f2-401b-b931-39ca7fd4be2b___RS_LB 2665.JPG,256,256,Potato___Late_blight,28,14,237,235
4885a2b1-fc77-4b1a-ad55-3fa4b3fe4e1e___RS_LB 4425.JPG,256,256,Potato___Late_blight,27,20,235,240
48f93953-2de7-4724-9c7b-69dc13a47759___RS_LB 4977.JPG,256,256,Potato___Late_blight,16,12,243,244
49b24f9e-12d4-4f32-8bc8-482d66514a17___RS_Early.B 8037.JPG,256,256,Potato___Early_blight,15,23,234,244
49835c13-105d-4afb-95dd-b4ee15f3d287___RS_LB 4099.JPG,256,256,Potato___Late_blight,37,17,212,231
495e73a1-0f61-43a6-b539-d7f74e3fbf71___RS_Early.B 8245.JPG,256,256,Potato___Early_blight,16,22,237,249
49d18379-215d-427e-8662-9cde649d4a33___RS_LB 3163.JPG,256,256,Potato___Late_blight,14,18,241,240
49ecf1fe-0000-49e8-a042-fb6c9bac38c9___RS_Early.B 8940.JPG,256,256,Potato___Early_blight,22,18,227,249
49e55f8e-4d44-452c-8e59-d4c4f0ae1085___RS_LB 4333.JPG,256,256,Potato___Late_blight,14,32,225,238
49f13f57-6881-4caa-839b-d93215ce1b77___RS_Early.B 7009.JPG,256,256,Potato___Early_blight,58,10,215,243
49ffd4fb-07ef-4377-9f14-3648deaa8dd2___RS_LB 4453.JPG,256,256,Potato___Late_blight,37,15,206,247
4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,256,256,Potato___Early_blight,16,28,227,232
4a35b485-4f57-471a-a2cc-d5d7ebd41c40___RS_Early.B 7651.JPG,256,256,Potato___Early_blight,22,23,233,208
4a34ce1c-9fde-4707-947a-58432a695741___RS_LB 3277.JPG,256,256,Potato___Late_blight,22,12,243,234
4a08efaa-28cc-4356-8769-4002f4b299ef___RS_HL 1850.JPG,256,256,healthy,24,14,235,245
4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG,256,256,Potato___Early_blight,29,18,234,239
4a5c555b-3f00-4553-b6a4-3be268969d7f___RS_LB 4323.JPG,256,256,Potato___Late_blight,46,27,221,245
4a911e79-f9c0-4ba1-aa80-567d653df61c___RS_LB 4038.JPG,256,256,Potato___Late_blight,21,20,226,228
4a7c680d-9c18-4065-a6e0-70cd2d0a3207___RS_Early.B 8107.JPG,256,256,Potato___Early_blight,27,17,231,233
4ab9d59b-57ee-4e22-a6bb-d8152710fd28___RS_Early.B 6857.JPG,256,256,Potato___Early_blight,16,24,240,231
4ac84ca7-f60a-406e-938d-40f4ba5b75ce___RS_LB 2731.JPG,256,256,Potato___Late_blight,21,25,243,247
4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410.JPG,256,256,healthy,16,10,231,228
4af8e9e9-077d-4c7b-859d-626f74d3b1ff___RS_Early.B 7738.JPG,256,256,Potato___Early_blight,11,12,242,239
4afd8bf6-0e1e-4a85-a576-1e8995c88d5c___RS_LB 2505.JPG,256,256,Potato___Late_blight,26,22,240,228
4b484f0f-82dc-45d1-a5b6-72c8a6a96323___RS_Early.B 7262.JPG,256,256,Potato___Early_blight,19,20,248,233
4b925312-1973-41cf-afdf-9090d02dd539___RS_Early.B 7913.JPG,256,256,Potato___Early_blight,16,14,239,249
4b7b3611-d9b9-40c8-b0f5-d730fcd76679___RS_Early.B 6937.JPG,256,256,Potato___Early_blight,20,20,237,226
4bac4925-72ff-43e7-8726-5e2126c6c30d___RS_Early.B 8206.JPG,256,256,Potato___Early_blight,23,19,234,246
4bba904e-b4af-4a81-8252-b8d997bc5057___RS_Early.B 7695.JPG,256,256,Potato___Early_blight,54,28,206,221
4bbccfb6-5720-4c80-9b37-0c3ed8999c9f___RS_HL 1791.JPG,256,256,healthy,29,23,240,219
4be99b40-e269-4c69-8c90-ac75514650af___RS_Early.B 6830.JPG,256,256,Potato___Early_blight,8,20,242,239
4bccc3ae-4246-48f8-9c07-f4a1d5856314___RS_LB 2760.JPG,256,256,Potato___Late_blight,18,10,240,228
4c8df1cf-82bb-49eb-894c-8a516fbd1d74___RS_Early.B 6753.JPG,256,256,Potato___Early_blight,22,23,227,234
4c246dbf-ad6c-4563-ad59-d5ea84453817___RS_Early.B 7662.JPG,256,256,Potato___Early_blight,37,23,226,205
4c7622da-663c-48df-8005-355fff221fe1___RS_Early.B 8432.JPG,256,256,Potato___Early_blight,40,15,243,238
4c846678-1c22-4734-b2bf-fb774bf3bb13___RS_LB 4090.JPG,256,256,Potato___Late_blight,27,9,214,239
4ca06863-f89b-497c-bd3a-9bca78f02942___RS_LB 3088.JPG,256,256,Potato___Late_blight,31,23,232,238
4cd2f7ef-e3aa-4b2a-b382-6fea00bfd070___RS_LB 5006.JPG,256,256,Potato___Late_blight,24,28,216,227
4cc2dba7-6871-481d-8989-07ea683e58b5___RS_LB 4979.JPG,256,256,Potato___Late_blight,47,19,235,235
4ce7142d-29a5-4fa0-8559-f9a2e6a3f62d___RS_LB 3189.JPG,256,256,Potato___Late_blight,25,15,233,227
4d1d5d85-e67d-4007-bceb-9b577f49065b___RS_Early.B 8885.JPG,256,256,Potato___Early_blight,10,33,241,242
4d085c80-4d57-4377-8fb3-eab3a25e5f5c___RS_LB 3060.JPG,256,256,Potato___Late_blight,26,8,237,229
4d213f48-e73a-45bf-badd-ead51dda60b4___RS_LB 2981.JPG,256,256,Potato___Late_blight,29,19,241,236
4d56ef9d-bc69-489c-92de-d2fad01d762d___RS_LB 3890.JPG,256,256,Potato___Late_blight,26,7,239,243
4d96b41e-8e2e-4a0d-b9a2-0ab8456e4074___RS_LB 3893.JPG,256,256,Potato___Late_blight,19,9,248,241
4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B 6685.JPG,256,256,Potato___Early_blight,25,19,237,212
4d943ff8-e048-43c6-8861-4cdc6adab6a0___RS_Early.B 8726.JPG,256,256,Potato___Early_blight,27,39,222,231
4e478f6a-b8cf-425f-85e8-d80d6aaab8e1___RS_Early.B 9026.JPG,256,256,Potato___Early_blight,11,9,237,236
4ddd0823-ecf4-4a0b-81d5-9844705e5694___RS_Early.B 8936.JPG,256,256,Potato___Early_blight,15,10,229,229
4e40c113-4ab2-4a71-9ecc-5ceb67905190___RS_Early.B 7446.JPG,256,256,Potato___Early_blight,20,16,235,232
4da46a9d-7709-4528-acc3-a7be6ace3714___RS_Early.B 7187.JPG,256,256,Potato___Early_blight,17,10,242,228
4e7faad5-4f3c-432a-8a71-bbe198aece77___RS_Early.B 7354.JPG,256,256,Potato___Early_blight,16,21,235,220
4eb1fee6-e288-4c32-841d-9fc1d1824508___RS_Early.B 8446.JPG,256,256,Potato___Early_blight,3,14,237,234
4eacc117-bab5-40ff-bde0-dbc6b2a35822___RS_Early.B 7999.JPG,256,256,Potato___Early_blight,29,9,235,228
4eaf1f96-f7f4-4a92-ba67-0147de20ab72___RS_LB 4830.JPG,256,256,Potato___Late_blight,19,5,228,246
4efd8455-c6ef-4e25-abad-d4d273f84c28___RS_Early.B 8128.JPG,256,256,Potato___Early_blight,14,9,232,239
4f12ef84-6c6e-43d6-b6f1-3a8b0278b3a6___RS_Early.B 8101.JPG,256,256,Potato___Early_blight,13,11,241,227
4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG,256,256,Potato___Late_blight,51,10,231,229
4f20f0e5-b870-414c-99a0-136575a61ce5___RS_Early.B 6724.JPG,256,256,Potato___Early_blight,19,10,236,250
4f138229-2f00-4374-9c16-3732660bf011___RS_LB 4105.JPG,256,256,Potato___Late_blight,33,13,224,256
4f41de6a-c118-4296-a753-963d1427323c___RS_LB 4561.JPG,256,256,Potato___Late_blight,26,15,200,252
4f5ed8b8-7266-451d-a726-c1dbba2e5381___RS_Early.B 7384.JPG,256,256,Potato___Early_blight,19,25,226,237
4fbe268d-dabb-4a25-8283-7968fd91fcdb___RS_LB 4819.JPG,256,256,Potato___Late_blight,39,22,221,243
4f71ba26-6612-427b-8dc0-4d8cc909f1fa___RS_Early.B 7122.JPG,256,256,Potato___Early_blight,27,25,226,247
50abdfe1-411f-4afe-8f78-1ffb7816792f___RS_LB 2694.JPG,256,256,Potato___Late_blight,34,12,242,248
510146c8-7368-4acc-847d-523f55b3d424___RS_Early.B 6678.JPG,256,256,Potato___Early_blight,23,26,237,222
516099d5-5399-4d6e-916d-014a84a02a18___RS_LB 4118.JPG,256,256,Potato___Late_blight,37,14,238,227
519e17be-a518-410a-ad3e-153d07fc3563___RS_Early.B 7711.JPG,256,256,Potato___Early_blight,21,19,226,244
51a03694-82cd-43a5-9877-ddce42c1a5ad___RS_HL 1779.JPG,256,256,healthy,4,28,247,228
51a85617-5433-4a07-b822-fa1975cf76b1___RS_LB 4778.JPG,256,256,Potato___Late_blight,29,2,242,256
51ab2ec9-d90b-47f3-8e4a-fdceeceb033b___RS_Early.B 7859.JPG,256,256,Potato___Early_blight,8,12,241,247
51bc94fe-ba23-4776-a9ec-727e55015acb___RS_Early.B 8267.JPG,256,256,Potato___Early_blight,22,11,237,238
51d521bb-5800-4f46-8fd0-f6cb09f37989___RS_Early.B 7572.JPG,256,256,Potato___Early_blight,20,14,222,226
51eb7a7a-99b4-47c4-be2f-2de9f4e5e985___RS_LB 5182.JPG,256,256,Potato___Late_blight,32,16,241,238
51e028c1-7aec-46e9-a389-391bc38b46f3___RS_Early.B 8505.JPG,256,256,Potato___Early_blight,25,17,221,241
51f59871-72dc-490c-a550-9e7869142284___RS_Early.B 7224.JPG,256,256,Potato___Early_blight,11,20,235,230
51f13c93-c8b6-4542-a81b-cb1a2e83f179___RS_Early.B 7684.JPG,256,256,Potato___Early_blight,36,34,208,222
520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850.JPG,256,256,Potato___Late_blight,28,15,240,241
520475a1-5acf-433f-a306-cff6ec1a99ef___RS_Early.B 9159.JPG,256,256,Potato___Early_blight,21,16,235,249
523537e5-5795-40f6-ad49-9394aeca3f2e___RS_LB 3848.JPG,256,256,Potato___Late_blight,10,13,224,236
524142aa-78fb-4fab-895c-ddb993d07479___RS_Early.B 7435.JPG,256,256,Potato___Early_blight,23,24,245,236
5239c829-457f-4e6c-b0af-ef5f58abddd0___RS_LB 5329.JPG,256,256,Potato___Late_blight,22,15,253,255
52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,256,256,healthy,28,20,222,239
52c6891d-e627-4ebf-a080-3e8051531f5a___RS_LB 4092.JPG,256,256,Potato___Late_blight,30,19,238,226
525c5249-eccb-4c23-b5b7-e9d103857432___RS_LB 4077.JPG,256,256,Potato___Late_blight,8,16,241,230
530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054.JPG,256,256,Potato___Late_blight,25,15,232,238
52fb5725-33cf-4076-9abc-93311d027da2___RS_Early.B 8415.JPG,256,256,Potato___Early_blight,21,20,240,229
53257270-67b3-4408-aaec-abbd9f5f19f0___RS_Early.B 7212.JPG,256,256,Potato___Early_blight,24,20,248,239
5318452f-222d-4abc-b39c-55fa6c26a82a___RS_LB 3063.JPG,256,256,Potato___Late_blight,23,14,235,244
53367bb0-3f38-4c90-a71d-05592341e4aa___RS_LB 4149.JPG,256,256,Potato___Late_blight,14,28,237,240
531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG,256,256,Potato___Late_blight,21,22,228,241
533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369.JPG,256,256,healthy,26,9,237,256
53de9716-fcc5-4241-9e8d-21792a5cf226___RS_Early.B 9014.JPG,256,256,Potato___Early_blight,18,20,232,244
53e33b6d-9fc5-441b-b638-3bf067f92a99___RS_LB 2753.JPG,256,256,Potato___Late_blight,19,10,243,248
53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG,256,256,Potato___Late_blight,37,15,240,240
541591d3-3560-4540-ac2c-9749936e80ae___RS_LB 2553.JPG,256,256,Potato___Late_blight,28,10,227,240
53e30623-2023-4bbf-b904-ba39426f8628___RS_Early.B 7613.JPG,256,256,Potato___Early_blight,18,16,235,239
544b5324-f697-4af8-90d4-47b7b86691c6___RS_Early.B 7028.JPG,256,256,Potato___Early_blight,21,4,233,238
541b768f-ec74-4f60-8e5a-778a5eb359da___RS_Early.B 8647.JPG,256,256,Potato___Early_blight,34,18,249,231
542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG,256,256,Potato___Late_blight,15,27,246,226
541f3dc9-a330-4caf-97f3-88bec1b60c53___RS_Early.B 7767.JPG,256,256,Potato___Early_blight,47,26,196,235
54260e42-8e3f-44c2-b252-c784391ce639___RS_Early.B 7508.JPG,256,256,Potato___Early_blight,14,15,233,231
547d3544-5e37-484b-a853-254376c49081___RS_LB 2556.JPG,256,256,Potato___Late_blight,30,31,234,232
546fcdf5-862b-42fb-931d-a51a85dc843c___RS_LB 4403.JPG,256,256,Potato___Late_blight,28,11,230,244
54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG,256,256,Potato___Late_blight,17,11,238,243
54eebf69-9501-4f9e-b923-1ef61f31d93c___RS_Early.B 7098.JPG,256,256,Potato___Early_blight,24,4,248,236
54a0c5b4-7df1-46c8-95f7-85ffb6a47939___RS_Early.B 8174.JPG,256,256,Potato___Early_blight,25,7,239,217
5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG,256,256,Potato___Late_blight,9,15,216,253
54f86311-9d76-421b-b401-0b02f6e738a5___RS_HL 4172.JPG,256,256,healthy,23,43,233,256
551f74c9-3212-4a08-8f5e-a101b4195e1e___RS_LB 2593.JPG,256,256,Potato___Late_blight,25,16,234,225
5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B 7619.JPG,256,256,Potato___Early_blight,10,9,235,227
5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG,256,256,Potato___Late_blight,35,12,216,247
